,Unnamed: 0,Client: Create Date/Time,Client's City,zipcode,county,Client's Location,Presenting Needs: Taxonomy Code,category_code,category_sub,latitude,longitude
17,208,04/11/2016 14:40:38.368852 MDT,ALBANY,12209,ALBANY,Albany,FT-4500.4600,F,FT,42.640813,-73.7856
18,211,03/29/2016 14:57:28.563011 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
19,212,03/29/2016 15:11:46.357148 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
20,241,04/25/2016 11:02:59.505004 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
21,297,06/13/2016 10:52:58.466915 MDT,ALBANY,12209,ALBANY,Albany,DD-1500.9650,D,DD,42.640813,-73.7856
22,319,07/20/2016 07:32:28.874316 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
23,320,07/20/2016 07:32:28.874316 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
24,321,07/20/2016 07:32:28.874316 MDT,ALBANY,12209,ALBANY,Albany,ND-3500.3700,N,ND,42.640813,-73.7856
25,322,07/20/2016 07:32:28.874316 MDT,ALBANY,12209,ALBANY,Albany,ND-3500.3700,N,ND,42.640813,-73.7856
26,381,09/16/2016 08:43:07.53243 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
27,382,09/16/2016 08:43:07.53243 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
28,438,11/08/2016 09:05:07.859267 MST,ALBANY,12209,ALBANY,Albany,TQ-1800.1600,T,TQ,42.640813,-73.7856
29,463,12/28/2016 12:29:17.752244 MST,ALBANY,12209,ALBANY,Albany,LH-3500.0200-200,L,LH,42.640813,-73.7856
30,465,12/23/2016 09:09:33.352342 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
31,466,12/23/2016 09:54:40.768784 MST,ALBANY,12209,ALBANY,Albany,YZ-3350,Y,YZ,42.640813,-73.7856
32,470,01/07/2016 09:23:09.487474 MST,ALBANY,12209,ALBANY,Albany,ND-3500.3700,N,ND,42.640813,-73.7856
33,482,01/11/2016 08:55:06.355786 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
34,514,01/19/2016 08:00:40.102939 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
35,562,02/01/2016 12:04:37.37143 MST,ALBANY,12209,ALBANY,Albany,DT-12149,D,DT,42.640813,-73.7856
36,581,02/04/2016 10:58:54.637374 MST,ALBANY,12209,ALBANY,Albany,DT-12168,D,DT,42.640813,-73.7856
37,617,02/10/2016 11:52:01.28759 MST,ALBANY,12209,ALBANY,Albany,DT-12204,D,DT,42.640813,-73.7856
38,644,02/12/2016 12:17:48.972896 MST,ALBANY,12209,ALBANY,Albany,DT-12232,D,DT,42.640813,-73.7856
39,650,02/18/2016 10:28:35.152885 MST,ALBANY,12209,ALBANY,Albany,DT-12238,D,DT,42.640813,-73.7856
40,658,02/24/2016 14:11:20.021566 MST,ALBANY,12209,ALBANY,Albany,DT-12246,D,DT,42.640813,-73.7856
41,660,03/02/2016 08:52:44.791607 MST,ALBANY,12209,ALBANY,Albany,DT-12248,D,DT,42.640813,-73.7856
42,666,02/25/2016 12:04:44.675796 MST,ALBANY,12209,ALBANY,Albany,DT-12254,D,DT,42.640813,-73.7856
43,678,03/03/2016 11:16:43.498683 MST,ALBANY,12209,ALBANY,Albany,DT-12266,D,DT,42.640813,-73.7856
44,708,03/14/2016 14:04:53.218001 MDT,ALBANY,12209,ALBANY,Albany,DT-12296,D,DT,42.640813,-73.7856
45,716,03/22/2016 10:22:20.443432 MDT,ALBANY,12209,ALBANY,Albany,DT-12304,D,DT,42.640813,-73.7856
46,748,04/15/2016 10:15:58.076822 MDT,ALBANY,12209,ALBANY,Albany,DT-12336,D,DT,42.640813,-73.7856
47,752,01/19/2016 09:38:54.203787 MST,ALBANY,12209,ALBANY,Albany,DT-12340,D,DT,42.640813,-73.7856
48,791,01/28/2016 13:19:51.022057 MST,ALBANY,12209,ALBANY,Albany,DT-12562,D,DT,42.640813,-73.7856
49,793,01/22/2016 12:56:18.38852 MST,ALBANY,12209,ALBANY,Albany,DT-12564,D,DT,42.640813,-73.7856
50,812,02/03/2016 08:47:10.123037 MST,ALBANY,12209,ALBANY,Albany,DT-12583,D,DT,42.640813,-73.7856
51,840,02/10/2016 09:38:29.247178 MST,ALBANY,12209,ALBANY,Albany,DT-12611,D,DT,42.640813,-73.7856
52,844,02/12/2016 09:05:35.89876 MST,ALBANY,12209,ALBANY,Albany,DT-12615,D,DT,42.640813,-73.7856
53,862,02/24/2016 08:01:18.679873 MST,ALBANY,12209,ALBANY,Albany,DT-12633,D,DT,42.640813,-73.7856
54,884,01/20/2016 16:43:01.436337 MST,ALBANY,12209,ALBANY,Albany,DT-12655,D,DT,42.640813,-73.7856
55,901,01/22/2016 14:20:23.032211 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
56,902,01/22/2016 14:43:24.298752 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
57,964,02/05/2016 07:37:12.644497 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
58,965,02/05/2016 07:42:33.469032 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
59,972,02/09/2016 09:43:01.285429 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
60,1010,02/08/2016 08:37:58.213394 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
61,1136,06/30/2016 09:15:25.074267 MDT,ALBANY,12209,ALBANY,Albany,FT-3200,F,FT,42.640813,-73.7856
62,1137,06/30/2016 09:15:25.074267 MDT,ALBANY,12209,ALBANY,Albany,FT-3200,F,FT,42.640813,-73.7856
63,1138,06/30/2016 09:15:25.074267 MDT,ALBANY,12209,ALBANY,Albany,FT-4800,F,FT,42.640813,-73.7856
64,1139,06/30/2016 09:15:25.074267 MDT,ALBANY,12209,ALBANY,Albany,FT-4800,F,FT,42.640813,-73.7856
65,1161,05/03/2016 09:41:53.585305 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
66,1340,06/08/2016 07:11:34.661487 MDT,ALBANY,12209,ALBANY,Albany,TC-5500.8000,T,TC,42.640813,-73.7856
67,1341,06/08/2016 07:11:34.661487 MDT,ALBANY,12209,ALBANY,Albany,TC-5500.8000,T,TC,42.640813,-73.7856
68,1342,06/08/2016 07:11:34.661487 MDT,ALBANY,12209,ALBANY,Albany,TC-5500.8000,T,TC,42.640813,-73.7856
69,1343,06/08/2016 07:11:34.661487 MDT,ALBANY,12209,ALBANY,Albany,TC-5500.8000,T,TC,42.640813,-73.7856
70,1348,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,NL-1000.8500,N,NL,42.640813,-73.7856
71,1349,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,NL-1000.8500,N,NL,42.640813,-73.7856
72,1350,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,NL-1000.8500,N,NL,42.640813,-73.7856
73,1351,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,NL-1000.8500,N,NL,42.640813,-73.7856
74,1352,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,NL-1000.8500,N,NL,42.640813,-73.7856
75,1353,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
76,1354,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
77,1355,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
78,1356,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
79,1357,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
80,1358,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
81,1359,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
82,1360,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
83,1361,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
84,1362,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
85,1363,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,PX-2400.2300,P,PX,42.640813,-73.7856
86,1364,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,PX-2400.2300,P,PX,42.640813,-73.7856
87,1365,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,PX-2400.2300,P,PX,42.640813,-73.7856
88,1366,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,PX-2400.2300,P,PX,42.640813,-73.7856
89,1367,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,PX-2400.2300,P,PX,42.640813,-73.7856
90,1368,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,TH-2600.6450-550,T,TH,42.640813,-73.7856
91,1369,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,TH-2600.6450-550,T,TH,42.640813,-73.7856
92,1370,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,TH-2600.6450-550,T,TH,42.640813,-73.7856
93,1371,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,TH-2600.6450-550,T,TH,42.640813,-73.7856
94,1372,07/11/2016 12:28:09.75017 MDT,ALBANY,12209,ALBANY,Albany,TH-2600.6450-550,T,TH,42.640813,-73.7856
95,1378,06/13/2016 07:18:34.559818 MDT,ALBANY,12209,ALBANY,Albany,YJ-0500.0500,Y,YJ,42.640813,-73.7856
96,1379,06/13/2016 07:18:34.559818 MDT,ALBANY,12209,ALBANY,Albany,YJ-0500.0500,Y,YJ,42.640813,-73.7856
97,1380,06/13/2016 07:18:34.559818 MDT,ALBANY,12209,ALBANY,Albany,RP-1400.8000-070,R,RP,42.640813,-73.7856
98,1381,06/13/2016 07:18:34.559818 MDT,ALBANY,12209,ALBANY,Albany,RP-1400.8000-070,R,RP,42.640813,-73.7856
99,1456,08/01/2016 08:47:04.945704 MDT,ALBANY,12209,ALBANY,Albany,FL-8200,F,FL,42.640813,-73.7856
100,1585,08/29/2016 08:45:37.98279 MDT,ALBANY,12209,ALBANY,Albany,HL-8120.7800-200,H,HL,42.640813,-73.7856
101,1586,08/29/2016 08:45:37.98279 MDT,ALBANY,12209,ALBANY,Albany,HL-8120.7800-200,H,HL,42.640813,-73.7856
102,1595,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,BT-4500.6500-800,B,BT,42.640813,-73.7856
103,1596,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,BT-4500.6500-800,B,BT,42.640813,-73.7856
104,1597,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,LH-5100.6500,L,LH,42.640813,-73.7856
105,1598,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,LH-5100.6500,L,LH,42.640813,-73.7856
106,1599,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,YB-8000,Y,YB,42.640813,-73.7856
107,1600,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,YB-8000,Y,YB,42.640813,-73.7856
108,1601,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,NL-6000.2000-220,N,NL,42.640813,-73.7856
109,1602,12/08/2016 09:19:09.562476 MST,ALBANY,12209,ALBANY,Albany,NL-6000.2000-220,N,NL,42.640813,-73.7856
110,1653,09/22/2016 09:30:34.607659 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
111,1672,09/29/2016 13:31:08.264047 MDT,ALBANY,12209,ALBANY,Albany,BH-3900.3100,B,BH,42.640813,-73.7856
112,1673,09/29/2016 13:31:08.264047 MDT,ALBANY,12209,ALBANY,Albany,BH-3900.3100,B,BH,42.640813,-73.7856
113,1680,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,BH-7000.4600,B,BH,42.640813,-73.7856
114,1681,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,BH-7000.4600,B,BH,42.640813,-73.7856
115,1682,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,BH-7000.4600,B,BH,42.640813,-73.7856
116,1683,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,FT-4500.4600,F,FT,42.640813,-73.7856
117,1684,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,FT-4500.4600,F,FT,42.640813,-73.7856
118,1685,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,FT-4500.4600,F,FT,42.640813,-73.7856
119,1686,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,BH-7000.4600-700,B,BH,42.640813,-73.7856
120,1687,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,BH-7000.4600-700,B,BH,42.640813,-73.7856
121,1688,10/11/2016 08:34:23.943096 MDT,ALBANY,12209,ALBANY,Albany,BH-7000.4600-700,B,BH,42.640813,-73.7856
122,1824,12/28/2016 14:56:09.249406 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
123,1825,12/28/2016 14:56:09.249406 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
124,1826,12/28/2016 14:56:09.249406 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
125,1827,12/28/2016 14:56:09.249406 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
126,1828,12/28/2016 14:56:09.249406 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
127,1829,12/28/2016 14:56:09.249406 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
128,1832,01/12/2016 14:46:28.693174 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
129,1837,01/19/2016 08:30:39.325674 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
130,1849,01/19/2016 14:23:14.362754 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
131,1872,01/20/2016 15:05:13.6006 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
132,1902,01/25/2016 07:46:26.262733 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
133,1906,02/01/2016 08:59:24.803746 MST,ALBANY,12209,ALBANY,Albany,TJ-3000.1500,T,TJ,42.640813,-73.7856
134,1908,02/01/2016 08:44:20.711926 MST,ALBANY,12209,ALBANY,Albany,DF-7000.1200,D,DF,42.640813,-73.7856
135,1929,01/26/2016 09:04:13.885886 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
136,1930,01/29/2016 12:59:05.597268 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
137,1933,01/26/2016 10:00:47.990388 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
138,1934,01/26/2016 10:18:15.596154 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
139,1963,01/21/2016 07:34:26.12494 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
140,1976,02/03/2016 11:22:31.604983 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
141,1985,02/03/2016 15:23:27.859271 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
142,2027,02/23/2016 11:32:11.654574 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
143,2057,02/16/2016 15:21:14.848427 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
144,2083,02/17/2016 11:33:58.451327 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
145,2095,02/24/2016 13:22:19.899356 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
146,2108,02/25/2016 11:51:14.944902 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
147,2113,02/25/2016 15:15:19.742974 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
148,2157,03/01/2016 09:08:09.018201 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
149,2160,03/10/2016 08:41:49.047899 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
150,2169,02/23/2016 13:31:08.175494 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
151,2175,02/23/2016 14:30:24.999758 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
152,2179,03/01/2016 14:05:14.961823 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
153,2185,03/21/2016 10:27:55.340794 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
154,2193,03/14/2016 13:24:34.918149 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
155,2201,03/21/2016 15:48:27.313923 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
156,2283,04/07/2016 09:59:48.524629 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
157,2301,03/30/2016 16:47:28.315858 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
158,2348,07/05/2016 07:44:08.184229 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
159,2349,07/05/2016 07:44:08.184229 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
160,2350,07/05/2016 07:44:08.184229 MDT,ALBANY,12209,ALBANY,Albany,BH-3800.7000,B,BH,42.640813,-73.7856
161,2351,07/05/2016 07:44:08.184229 MDT,ALBANY,12209,ALBANY,Albany,BV-8900.9300-180,B,BV,42.640813,-73.7856
162,2352,07/05/2016 07:44:08.184229 MDT,ALBANY,12209,ALBANY,Albany,BV-8900.9300-180,B,BV,42.640813,-73.7856
163,2353,07/05/2016 07:44:08.184229 MDT,ALBANY,12209,ALBANY,Albany,BV-8900.9300-180,B,BV,42.640813,-73.7856
164,2368,04/13/2016 15:11:29.787507 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
165,2404,05/03/2016 13:51:04.864775 MDT,ALBANY,12209,ALBANY,Albany,BM-3000.2000-250,B,BM,42.640813,-73.7856
166,2405,05/03/2016 13:51:04.864775 MDT,ALBANY,12209,ALBANY,Albany,BM-3000.2000-250,B,BM,42.640813,-73.7856
167,2419,05/02/2016 07:31:23.383067 MDT,ALBANY,12209,ALBANY,Albany,BH-3900.3100,B,BH,42.640813,-73.7856
168,2420,05/02/2016 07:31:23.383067 MDT,ALBANY,12209,ALBANY,Albany,BH-3900.3100,B,BH,42.640813,-73.7856
169,2421,05/02/2016 07:31:23.383067 MDT,ALBANY,12209,ALBANY,Albany,BH-3900.3100,B,BH,42.640813,-73.7856
170,2491,06/09/2016 10:23:27.316061 MDT,ALBANY,12209,ALBANY,Albany,TJ-3000.1500,T,TJ,42.640813,-73.7856
171,2498,06/13/2016 14:20:02.124973 MDT,ALBANY,12209,ALBANY,Albany,LH-2700.2000-150,L,LH,42.640813,-73.7856
172,2555,07/25/2016 12:27:18.60759 MDT,ALBANY,12209,ALBANY,Albany,NT-8900,N,NT,42.640813,-73.7856
173,2613,08/05/2016 07:16:23.408299 MDT,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
174,2673,12/08/2016 12:55:21.930234 MST,ALBANY,12209,ALBANY,Albany,BT-4500.6500-500,B,BT,42.640813,-73.7856
175,2674,12/08/2016 12:55:21.930234 MST,ALBANY,12209,ALBANY,Albany,BT-4500.6500-500,B,BT,42.640813,-73.7856
176,2675,12/08/2016 12:55:21.930234 MST,ALBANY,12209,ALBANY,Albany,YZ-4750,Y,YZ,42.640813,-73.7856
177,2676,12/08/2016 12:55:21.930234 MST,ALBANY,12209,ALBANY,Albany,YZ-4750,Y,YZ,42.640813,-73.7856
178,2742,09/22/2016 09:31:34.184968 MDT,ALBANY,12209,ALBANY,Albany,TQ-1800.9000,T,TQ,42.640813,-73.7856
179,2780,09/29/2016 13:33:58.312055 MDT,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
180,2781,09/29/2016 13:33:58.312055 MDT,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
181,2873,10/21/2016 14:00:46.080505 MDT,ALBANY,12209,ALBANY,Albany,BH-7000.4600-700,B,BH,42.640813,-73.7856
182,2874,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,PH-2950.8500-850,P,PH,42.640813,-73.7856
183,2875,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,PH-2950.8500-850,P,PH,42.640813,-73.7856
184,2876,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,PH-2950.8500-850,P,PH,42.640813,-73.7856
185,2877,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,PH-2950.8500-850,P,PH,42.640813,-73.7856
186,2878,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
187,2879,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
188,2880,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
189,2881,11/18/2016 08:28:41.454125 MST,ALBANY,12209,ALBANY,Albany,BD-1800.2000,B,BD,42.640813,-73.7856
190,2885,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500.3600,N,ND,42.640813,-73.7856
191,2886,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500.3600,N,ND,42.640813,-73.7856
192,2887,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500.3600,N,ND,42.640813,-73.7856
193,2888,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500.3600,N,ND,42.640813,-73.7856
194,2889,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500,N,ND,42.640813,-73.7856
195,2890,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500,N,ND,42.640813,-73.7856
196,2891,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500,N,ND,42.640813,-73.7856
197,2892,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-3500,N,ND,42.640813,-73.7856
198,2893,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-2000.3500,N,ND,42.640813,-73.7856
199,2894,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-2000.3500,N,ND,42.640813,-73.7856
200,2895,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-2000.3500,N,ND,42.640813,-73.7856
201,2896,11/14/2016 10:15:23.894735 MST,ALBANY,12209,ALBANY,Albany,ND-2000.3500,N,ND,42.640813,-73.7856
202,2990,01/03/2016 16:30:49.896705 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
203,3012,01/11/2016 12:38:54.408977 MST,ALBANY,12209,ALBANY,Albany,,,,42.640813,-73.7856
204,3023,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,BV-8900.9300-180,B,BV,42.640813,-73.7856
205,3024,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,BV-8900.9300-180,B,BV,42.640813,-73.7856
206,3025,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,NL-6000.2000,N,NL,42.640813,-73.7856
207,3026,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,NL-6000.2000,N,NL,42.640813,-73.7856
208,3027,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,NT-8900,N,NT,42.640813,-73.7856
209,3028,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,NT-8900,N,NT,42.640813,-73.7856
210,3029,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,BT-8300.0870,B,BT,42.640813,-73.7856
211,3030,01/13/2016 12:11:06.186826 MST,ALBANY,12209,ALBANY,Albany,BT-8300.0870,B,BT,42.640813,-73.7856
212,3086,02/02/2016 08:12:55.659317 MST,ALBANY,12209,ALBANY,Albany,DD-1500.9650,D,DD,42.640813,-73.7856
