,Unnamed: 0,Client: Create Date/Time,Client's City,zipcode,county,Client's Location,Presenting Needs: Taxonomy Code,category_code,category_sub,latitude,longitude
6545,2329,01/26/2017 18:47:38.639555 MST,ALBANY,12203,ALBANY,Albany,BH-1800.8500,B,BH,42.678112,-73.82983
6546,2331,01/26/2017 17:00:19.991442 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6547,2400,01/17/2017 07:07:00.172575 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6548,2403,01/16/2017 12:23:17.309105 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6549,2407,01/15/2017 11:18:08.75281 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6550,2438,01/11/2017 07:18:25.17401 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6551,2442,01/07/2017 17:38:58.304674 MST,ALBANY,12203,ALBANY,Albany,RF-8380,R,RF,42.678112,-73.82983
6552,2444,01/08/2017 10:53:57.104011 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6553,2445,01/09/2017 08:11:44.443647 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6554,2447,01/09/2017 09:03:59.725219 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6555,2456,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-0500.0800,P,PX,42.678112,-73.82983
6556,2457,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-0500.0800,P,PX,42.678112,-73.82983
6557,2458,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-0500.0800,P,PX,42.678112,-73.82983
6558,2459,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-0500.0800,P,PX,42.678112,-73.82983
6559,2460,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-1700,P,PX,42.678112,-73.82983
6560,2461,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-1700,P,PX,42.678112,-73.82983
6561,2462,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-1700,P,PX,42.678112,-73.82983
6562,2463,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-1700,P,PX,42.678112,-73.82983
6563,2464,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-3000.3200,P,PX,42.678112,-73.82983
6564,2465,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-3000.3200,P,PX,42.678112,-73.82983
6565,2466,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-3000.3200,P,PX,42.678112,-73.82983
6566,2467,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,PX-3000.3200,P,PX,42.678112,-73.82983
6567,2468,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,TI-1800.2000,T,TI,42.678112,-73.82983
6568,2469,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,TI-1800.2000,T,TI,42.678112,-73.82983
6569,2470,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,TI-1800.2000,T,TI,42.678112,-73.82983
6570,2471,01/09/2017 11:43:14.566399 MST,ALBANY,12203,ALBANY,Albany,TI-1800.2000,T,TI,42.678112,-73.82983
6571,2472,01/09/2017 11:53:39.167077 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6572,2476,01/10/2017 07:13:25.474066 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6573,2548,12/28/2017 12:55:56.899325 MST,ALBANY,12203,ALBANY,Albany,TJ-3000.1500,T,TJ,42.678112,-73.82983
6574,2592,11/27/2017 14:14:54.921701 MST,ALBANY,12203,ALBANY,Albany,NT-8900,N,NT,42.678112,-73.82983
6575,2725,11/22/2017 10:39:23.624315 MST,ALBANY,12203,ALBANY,Albany,PH-2950.8500-870,P,PH,42.678112,-73.82983
6576,2751,09/06/2017 08:00:44.962725 MDT,ALBANY,12203,ALBANY,Albany,YJ-8750,Y,YJ,42.678112,-73.82983
6577,2752,09/06/2017 08:00:44.962725 MDT,ALBANY,12203,ALBANY,Albany,YJ-8750,Y,YJ,42.678112,-73.82983
6578,2753,09/06/2017 08:00:44.962725 MDT,ALBANY,12203,ALBANY,Albany,PH-1000,P,PH,42.678112,-73.82983
6579,2754,09/06/2017 08:00:44.962725 MDT,ALBANY,12203,ALBANY,Albany,PH-1000,P,PH,42.678112,-73.82983
6580,2765,10/25/2017 09:34:45.937787 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6581,2835,10/02/2017 13:59:11.545974 MDT,ALBANY,12203,ALBANY,Albany,BH-3800.7000,B,BH,42.678112,-73.82983
6582,2836,10/02/2017 13:59:11.545974 MDT,ALBANY,12203,ALBANY,Albany,BH-3800.7000,B,BH,42.678112,-73.82983
6583,2841,10/02/2017 07:03:58.564479 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6584,2900,06/22/2017 09:10:40.696629 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6585,2987,05/02/2017 14:27:33.220032 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6586,2988,05/02/2017 10:47:40.709757 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6587,3007,04/25/2017 14:29:35.84443 MDT,ALBANY,12203,ALBANY,Albany,DT-8400,D,DT,42.678112,-73.82983
6588,3008,04/25/2017 14:29:35.84443 MDT,ALBANY,12203,ALBANY,Albany,DT-8400,D,DT,42.678112,-73.82983
6589,3009,04/25/2017 14:29:35.84443 MDT,ALBANY,12203,ALBANY,Albany,DT-8600,D,DT,42.678112,-73.82983
6590,3010,04/25/2017 14:29:35.84443 MDT,ALBANY,12203,ALBANY,Albany,DT-8600,D,DT,42.678112,-73.82983
6591,3071,07/05/2017 13:31:08.749504 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6592,3247,07/19/2017 06:49:11.952964 MDT,ALBANY,12203,ALBANY,Albany,BM-3000.2000-250,B,BM,42.678112,-73.82983
6593,3266,03/29/2017 11:40:19.832141 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6594,3268,03/29/2017 08:38:45.276906 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6595,3284,03/22/2017 08:43:46.23002 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6596,3285,03/22/2017 06:24:54.968662 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6597,3288,03/21/2017 12:35:58.682902 MDT,ALBANY,12203,ALBANY,Albany,BD-1800.2000,B,BD,42.678112,-73.82983
6598,3304,03/09/2017 13:36:32.305413 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6599,3312,03/24/2017 13:12:24.412427 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6600,3319,03/09/2017 08:25:42.951695 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6601,3320,03/08/2017 12:50:24.603928 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6602,3322,03/08/2017 11:38:17.402973 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6603,3334,03/20/2017 12:35:34.754345 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6604,3344,03/15/2017 15:04:01.145451 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6605,3368,03/03/2017 09:35:46.213377 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6606,3393,03/16/2017 09:02:34.648537 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6607,3396,03/16/2017 07:30:54.144069 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6608,3400,03/07/2017 12:48:52.192701 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6609,3412,03/01/2017 16:11:08.103626 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6610,3424,02/28/2017 17:41:46.65427 MST,ALBANY,12203,ALBANY,Albany,DT-8700.2000,D,DT,42.678112,-73.82983
6611,3441,02/23/2017 09:52:25.592715 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6612,3452,02/16/2017 10:26:20.163973 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6613,3459,02/15/2017 15:15:28.965955 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6614,3460,02/15/2017 09:23:14.027293 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6615,3462,02/15/2017 08:28:42.072171 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6616,3471,02/14/2017 12:17:31.089891 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6617,3480,02/13/2017 12:59:59.342054 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6618,3482,02/13/2017 11:43:46.378541 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6619,3497,02/09/2017 13:16:16.034429 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6620,3498,02/09/2017 12:44:56.295252 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6621,3512,02/03/2017 12:35:02.860243 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6622,3544,02/06/2017 08:59:19.552558 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6623,3551,01/23/2017 11:20:59.842334 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6624,3555,02/08/2017 08:21:47.531287 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6625,3563,02/01/2017 16:45:24.521455 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6626,3572,01/13/2017 09:56:05.062768 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6627,3586,01/30/2017 13:47:41.429495 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6628,3593,01/28/2017 16:49:48.687038 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6629,3596,01/28/2017 13:31:28.062448 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6630,3612,01/27/2017 12:52:31.485629 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6631,3624,01/24/2017 09:57:06.334597 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6632,3632,01/12/2017 11:32:20.450595 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6633,3635,01/12/2017 09:05:30.993404 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6634,3637,01/12/2017 08:40:41.071326 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6635,3641,01/13/2017 11:20:03.561314 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6636,3649,01/16/2017 09:56:35.857714 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6637,3651,01/04/2017 08:37:24.567198 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6638,3675,01/06/2017 12:56:17.468516 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6639,3677,01/06/2017 15:10:17.908163 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6640,3684,01/09/2017 10:46:02.863818 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6641,3687,01/09/2017 12:52:17.61318 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6642,3689,01/10/2017 08:39:02.967649 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6643,3694,01/10/2017 14:18:55.721247 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6644,3695,02/13/2017 09:17:52.773396 MST,ALBANY,12203,ALBANY,Not Applicable,,,,42.678112,-73.82983
6645,3735,04/15/2017 09:53:44.817172 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6646,3736,04/15/2017 08:49:01.909685 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6647,3737,04/15/2017 08:04:09.691298 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6648,3741,04/01/2017 08:22:52.824736 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6649,3746,03/21/2017 07:12:12.741437 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6650,3752,03/04/2017 10:49:48.066217 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6651,3764,03/14/2017 07:53:47.722355 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6652,3794,02/09/2017 11:48:53.399803 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6653,3798,02/04/2017 09:51:58.043544 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6654,3806,02/07/2017 09:15:21.053789 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6655,3807,02/07/2017 08:55:17.123053 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6656,3815,01/31/2017 10:03:13.036456 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6657,3833,01/30/2017 14:59:50.934897 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6658,3838,01/30/2017 14:02:02.060675 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6659,3858,01/12/2017 08:05:34.652018 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6660,3859,01/12/2017 07:41:43.831292 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6661,3865,01/11/2017 07:24:09.005248 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6662,3870,01/07/2017 08:50:17.075793 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6663,3938,12/18/2017 07:54:34.432459 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6664,3971,12/07/2017 13:20:37.291813 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6665,3972,12/07/2017 13:11:57.892464 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6666,4038,12/06/2017 12:34:19.963549 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6667,4064,12/02/2017 11:31:36.344613 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6668,4079,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600,B,BH,42.678112,-73.82983
6669,4080,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600,B,BH,42.678112,-73.82983
6670,4081,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600,B,BH,42.678112,-73.82983
6671,4082,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600,B,BH,42.678112,-73.82983
6672,4083,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600,B,BH,42.678112,-73.82983
6673,4084,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-8500.8000,B,BH,42.678112,-73.82983
6674,4085,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-8500.8000,B,BH,42.678112,-73.82983
6675,4086,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-8500.8000,B,BH,42.678112,-73.82983
6676,4087,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-8500.8000,B,BH,42.678112,-73.82983
6677,4088,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-8500.8000,B,BH,42.678112,-73.82983
6678,4089,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600-450,B,BH,42.678112,-73.82983
6679,4090,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600-450,B,BH,42.678112,-73.82983
6680,4091,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600-450,B,BH,42.678112,-73.82983
6681,4092,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600-450,B,BH,42.678112,-73.82983
6682,4093,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-7000.4600-450,B,BH,42.678112,-73.82983
6683,4094,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-3900.3100,B,BH,42.678112,-73.82983
6684,4095,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-3900.3100,B,BH,42.678112,-73.82983
6685,4096,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-3900.3100,B,BH,42.678112,-73.82983
6686,4097,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-3900.3100,B,BH,42.678112,-73.82983
6687,4098,12/01/2017 15:56:58.597979 MST,ALBANY,12203,ALBANY,Albany,BH-3900.3100,B,BH,42.678112,-73.82983
6688,4118,11/14/2017 11:59:28.102225 MST,ALBANY,12203,ALBANY,Albany,YV-3000.3000,Y,YV,42.678112,-73.82983
6689,4150,11/09/2017 11:41:33.561041 MST,ALBANY,12203,ALBANY,Albany,ND-2000.1500-160,N,ND,42.678112,-73.82983
6690,4158,11/07/2017 11:59:05.905523 MST,ALBANY,12203,ALBANY,Albany,BH-3800.7000,B,BH,42.678112,-73.82983
6691,4185,12/11/2017 10:25:56.011847 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6692,4187,12/09/2017 20:14:35.645926 MST,ALBANY,12203,ALBANY,Albany,RF-8380,R,RF,42.678112,-73.82983
6693,4242,09/14/2017 12:31:09.497185 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6694,4275,09/06/2017 10:18:22.638499 MDT,ALBANY,12203,ALBANY,Albany,FT,F,FT,42.678112,-73.82983
6695,4293,08/30/2017 12:04:41.43785 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6696,4315,08/19/2017 14:37:48.541479 MDT,ALBANY,12203,ALBANY,Albany,FT,F,FT,42.678112,-73.82983
6697,4316,08/19/2017 14:37:48.541479 MDT,ALBANY,12203,ALBANY,Albany,FT,F,FT,42.678112,-73.82983
6698,4317,08/19/2017 14:37:48.541479 MDT,ALBANY,12203,ALBANY,Albany,FT,F,FT,42.678112,-73.82983
6699,4318,08/19/2017 14:37:48.541479 MDT,ALBANY,12203,ALBANY,Albany,YB-8000,Y,YB,42.678112,-73.82983
6700,4319,08/19/2017 14:37:48.541479 MDT,ALBANY,12203,ALBANY,Albany,YB-8000,Y,YB,42.678112,-73.82983
6701,4320,08/19/2017 14:37:48.541479 MDT,ALBANY,12203,ALBANY,Albany,YB-8000,Y,YB,42.678112,-73.82983
6702,4415,09/26/2017 11:26:41.765265 MDT,ALBANY,12203,ALBANY,Albany,TI-1800.2000,T,TI,42.678112,-73.82983
6703,4485,05/03/2017 07:40:38.185003 MDT,ALBANY,12203,ALBANY,Albany,NT-8900,N,NT,42.678112,-73.82983
6704,4486,05/02/2017 13:01:14.533811 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6705,4489,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,NT-8900,N,NT,42.678112,-73.82983
6706,4490,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,NT-8900,N,NT,42.678112,-73.82983
6707,4491,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,NT-8900,N,NT,42.678112,-73.82983
6708,4492,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,NT-8900,N,NT,42.678112,-73.82983
6709,4493,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,NT-8900,N,NT,42.678112,-73.82983
6710,4494,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,BH-8400.6000-840,B,BH,42.678112,-73.82983
6711,4495,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,BH-8400.6000-840,B,BH,42.678112,-73.82983
6712,4496,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,BH-8400.6000-840,B,BH,42.678112,-73.82983
6713,4497,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,BH-8400.6000-840,B,BH,42.678112,-73.82983
6714,4498,04/25/2017 09:39:20.910701 MDT,ALBANY,12203,ALBANY,Albany,BH-8400.6000-840,B,BH,42.678112,-73.82983
6715,4515,07/14/2017 15:24:37.579815 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6716,4516,07/14/2017 12:41:23.595239 MDT,ALBANY,12203,ALBANY,Albany,RF-8380,R,RF,42.678112,-73.82983
6717,4551,04/13/2017 10:22:11.572567 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6718,4613,04/08/2017 14:18:47.884497 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6719,4640,07/20/2017 14:31:42.247251 MDT,ALBANY,12203,ALBANY,Albany,HL-8120.7800-200,H,HL,42.678112,-73.82983
6720,4641,07/20/2017 14:31:42.247251 MDT,ALBANY,12203,ALBANY,Albany,HL-8120.7800-200,H,HL,42.678112,-73.82983
6721,4691,04/05/2017 07:58:31.760073 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6722,4694,03/30/2017 16:28:59.753471 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6723,4742,03/10/2017 10:33:19.358045 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6724,4769,03/24/2017 09:05:36.423063 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6725,4796,03/15/2017 10:00:59.319708 MDT,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6726,4800,03/15/2017 09:38:21.427644 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6727,4809,03/13/2017 11:52:41.694028 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6728,4814,03/03/2017 10:26:45.447814 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6729,4820,02/21/2017 12:57:02.869171 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6730,4841,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,JP,J,JP,42.678112,-73.82983
6731,4842,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,JP,J,JP,42.678112,-73.82983
6732,4843,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,JP,J,JP,42.678112,-73.82983
6733,4844,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,FT-4500.4600,F,FT,42.678112,-73.82983
6734,4845,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,FT-4500.4600,F,FT,42.678112,-73.82983
6735,4846,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,FT-4500.4600,F,FT,42.678112,-73.82983
6736,4847,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,FT-4500,F,FT,42.678112,-73.82983
6737,4848,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,FT-4500,F,FT,42.678112,-73.82983
6738,4849,03/07/2017 08:32:23.933269 MST,ALBANY,12203,ALBANY,Albany,FT-4500,F,FT,42.678112,-73.82983
6739,4864,02/18/2017 13:01:30.404003 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6740,4867,02/17/2017 15:37:01.796675 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6741,4871,03/18/2017 16:57:37.324138 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6742,4875,03/18/2017 13:56:23.225355 MDT,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6743,4892,03/01/2017 14:07:07.840026 MST,ALBANY,12203,ALBANY,Albany,PH-1000,P,PH,42.678112,-73.82983
6744,4897,03/01/2017 09:54:32.218504 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6745,4900,03/01/2017 08:11:09.008522 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6746,4903,02/28/2017 13:10:53.071039 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6747,4910,02/28/2017 07:14:42.914254 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6748,4921,02/23/2017 12:42:08.526689 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6749,4924,02/23/2017 11:51:54.83793 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6750,4928,02/23/2017 09:56:32.371998 MST,ALBANY,12203,ALBANY,Albany,DT-8800,D,DT,42.678112,-73.82983
6751,4931,02/23/2017 08:47:40.716107 MST,ALBANY,12203,ALBANY,Albany,,,,42.678112,-73.82983
6752,4941,02/16/2017 14:21:18.174266 MST,ALBANY,12203,ALBANY,Albany,DD-2100.2500,D,DD,42.678112,-73.82983
6753,4942,02/16/2017 14:21:18.174266 MST,ALBANY,12203,ALBANY,Albany,DD-2100.2500,D,DD,42.678112,-73.82983
6754,4943,02/16/2017 14:21:18.174266 MST,ALBANY,12203,ALBANY,Albany,DD-2100.2500,D,DD,42.678112,-73.82983
6755,4944,02/16/2017 14:21:18.174266 MST,ALBANY,12203,ALBANY,Albany,NL-6000.9500-930,N,NL,42.678112,-73.82983
6756,4945,02/16/2017 14:21:18.174266 MST,ALBANY,12203,ALBANY,Albany,NL-6000.9500-930,N,NL,42.678112,-73.82983
6757,4946,02/16/2017 14:21:18.174266 MST,ALBANY,12203,ALBANY,Albany,NL-6000.9500-930,N,NL,42.678112,-73.82983
