,Client: Create Date/Time,Client's City,Client's Zip,county,Client's Location,Presenting Needs: Taxonomy Code,category_code,category_sub,latitude,longitude
0,02/02/2016 14:42:03.8354 MST,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
1,01/22/2016 13:56:15.527774 MST,ALBANY,12203,ALBANY,Albany,PH-3300.2750,P,PH,42.6525793,-73.7562317
2,01/22/2016 15:10:16.867589 MST,ALBANY,12204,ALBANY,Albany,,,,42.6525793,-73.7562317
3,02/02/2016 09:10:58.393354 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
4,02/02/2016 09:20:15.516327 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
5,02/01/2016 09:16:43.444302 MST,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
6,02/01/2016 09:26:30.00063 MST,ALBANY,12204,ALBANY,Albany,,,,42.6525793,-73.7562317
7,02/03/2016 08:26:31.66334 MST,COHOES,12047,ALBANY,Albany,TI-1800.3000-080,T,TI,42.6525793,-73.7562317
8,02/03/2016 08:26:31.66334 MST,COHOES,12047,ALBANY,Albany,TI-1800.3000-080,T,TI,42.6525793,-73.7562317
9,02/03/2016 08:26:31.66334 MST,COHOES,12047,ALBANY,Albany,TI-1800.3000-080,T,TI,42.6525793,-73.7562317
10,02/01/2016 10:57:18.539842 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
11,01/26/2016 08:22:54.473198 MST,COHOES,12047,ALBANY,Albany,DT-8800,D,DT,42.6525793,-73.7562317
12,02/03/2016 08:44:27.753921 MST,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
13,02/01/2016 12:02:37.311546 MST,ALTAMONT,12009,ALBANY,Albany,,,,42.6525793,-73.7562317
14,02/01/2016 12:59:40.745076 MST,ALBANY,12204,ALBANY,Albany,,,,42.6525793,-73.7562317
15,01/27/2016 07:18:29.807363 MST,ALBANY,12210,ALBANY,Albany,DT-8800,D,DT,42.6525793,-73.7562317
16,01/27/2016 09:14:12.551076 MST,ALBANY,12205,ALBANY,Albany,,,,42.6525793,-73.7562317
17,02/02/2016 12:17:20.825966 MST,GLENMONT,12077,ALBANY,Albany,,,,42.6525793,-73.7562317
18,02/01/2016 15:44:34.21481 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
19,01/21/2016 07:59:44.608725 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
20,01/21/2016 08:13:24.691761 MST,GUILDERLAND,12084,ALBANY,Albany,DT-8800,D,DT,42.6525793,-73.7562317
21,02/02/2016 13:35:06.176265 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
22,02/02/2016 13:49:42.701932 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
23,06/21/2016 11:18:52.416077 MDT,ALBANY,12210,ALBANY,Albany,FT-4500.4600,F,FT,42.6525793,-73.7562317
24,06/21/2016 11:18:52.416077 MDT,ALBANY,12210,ALBANY,Albany,FT-4500.4600,F,FT,42.6525793,-73.7562317
25,02/04/2016 10:52:16.461203 MST,GUILDERLAND,12084,ALBANY,Albany,,,,42.6525793,-73.7562317
26,02/04/2016 12:23:27.546231 MST,TROY,12183,ALBANY,Albany,NL-6000.2000,N,NL,42.6525793,-73.7562317
27,02/04/2016 12:33:25.268375 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
28,02/03/2016 13:27:17.692393 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
29,02/03/2016 14:18:54.219884 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
30,06/21/2016 09:54:07.57605 MDT,COHOES,12047,ALBANY,Albany,,,,42.6525793,-73.7562317
31,06/20/2016 15:31:31.267961 MDT,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
32,06/20/2016 15:31:31.267961 MDT,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
33,02/04/2016 07:23:49.749438 MST,DELMAR,12054,ALBANY,Albany,,,,42.6525793,-73.7562317
34,02/04/2016 07:23:49.749438 MST,DELMAR,12054,ALBANY,Albany,,,,42.6525793,-73.7562317
35,02/04/2016 07:07:02.686399 MST,ALBANY,12211,ALBANY,Albany,,,,42.6525793,-73.7562317
36,02/05/2016 10:10:52.600815 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
37,02/08/2016 09:15:23.854828 MST,ALBANY,12205,ALBANY,Albany,,,,42.6525793,-73.7562317
38,02/08/2016 09:51:31.507337 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
39,02/08/2016 10:09:36.413563 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
40,02/14/2016 16:01:48.442572 MST,ALBANY,12206,ALBANY,Albany,BD-1800.2000,B,BD,42.6525793,-73.7562317
41,06/21/2016 15:58:10.055797 MDT,ALBANY,12202,ALBANY,Albany,BV-8900.9120,B,BV,42.6525793,-73.7562317
42,06/21/2016 15:58:10.055797 MDT,ALBANY,12202,ALBANY,Albany,BV-8900.9120,B,BV,42.6525793,-73.7562317
43,06/21/2016 15:58:10.055797 MDT,ALBANY,12202,ALBANY,Albany,BV-8900.9120,B,BV,42.6525793,-73.7562317
44,06/21/2016 15:58:10.055797 MDT,ALBANY,12202,ALBANY,Albany,PL-6400.1500-100,P,PL,42.6525793,-73.7562317
45,06/21/2016 15:58:10.055797 MDT,ALBANY,12202,ALBANY,Albany,PL-6400.1500-100,P,PL,42.6525793,-73.7562317
46,06/21/2016 15:58:10.055797 MDT,ALBANY,12202,ALBANY,Albany,PL-6400.1500-100,P,PL,42.6525793,-73.7562317
47,02/08/2016 11:33:12.111709 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
48,02/08/2016 11:54:37.963147 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
49,02/15/2016 07:12:30.405094 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
50,02/15/2016 07:19:38.324688 MST,ALBANY,12222,ALBANY,Albany,,,,42.6525793,-73.7562317
51,02/15/2016 07:34:32.076268 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
52,02/08/2016 13:53:32.699512 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
53,02/15/2016 08:47:04.770071 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
54,02/15/2016 09:21:51.238274 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
55,02/08/2016 15:50:36.991441 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
56,02/15/2016 10:43:37.985573 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
57,02/15/2016 10:43:37.985573 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
58,02/15/2016 13:06:44.588806 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
59,02/09/2016 10:42:13.076082 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
60,02/09/2016 11:02:50.890512 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
61,02/22/2016 15:02:25.31991 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
62,02/09/2016 13:12:21.614134 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
63,02/23/2016 08:41:38.115342 MST,COHOES,12047,ALBANY,Albany,,,,42.6525793,-73.7562317
64,02/09/2016 15:15:50.865864 MST,ALBANY,12210,ALBANY,Albany,YC-5000,Y,YC,42.6525793,-73.7562317
65,02/09/2016 15:15:50.865864 MST,ALBANY,12210,ALBANY,Albany,YC-5000,Y,YC,42.6525793,-73.7562317
66,02/09/2016 15:15:50.865864 MST,ALBANY,12210,ALBANY,Albany,BT-4500.6500-800,B,BT,42.6525793,-73.7562317
67,02/09/2016 15:15:50.865864 MST,ALBANY,12210,ALBANY,Albany,BT-4500.6500-800,B,BT,42.6525793,-73.7562317
68,02/09/2016 16:35:49.671012 MST,ALBANY,12204,ALBANY,Albany,,,,42.6525793,-73.7562317
69,02/16/2016 08:20:27.962679 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
70,02/16/2016 08:50:14.416023 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
71,02/19/2016 10:44:42.918904 MST,ALBANY,12205,ALBANY,Albany,,,,42.6525793,-73.7562317
72,02/19/2016 11:02:11.602374 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
73,02/22/2016 16:38:29.595745 MST,ALBANY,12202,ALBANY,Albany,LH-0600.5000-970,L,LH,42.6525793,-73.7562317
74,02/22/2016 16:38:29.595745 MST,ALBANY,12202,ALBANY,Albany,LH-0600.5000-970,L,LH,42.6525793,-73.7562317
75,02/16/2016 12:14:34.46011 MST,GLENMONT,12077,ALBANY,Albany,,,,42.6525793,-73.7562317
76,02/19/2016 12:51:02.815823 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
77,02/10/2016 14:11:46.506505 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
78,02/11/2016 07:07:04.856618 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
79,02/11/2016 08:50:49.788895 MST,COHOES,12047,ALBANY,Albany,LV-1600.6400,L,LV,42.6525793,-73.7562317
80,02/11/2016 08:50:49.788895 MST,COHOES,12047,ALBANY,Albany,LV-1600.6400,L,LV,42.6525793,-73.7562317
81,02/11/2016 08:50:49.788895 MST,COHOES,12047,ALBANY,Albany,LV-1600.6400,L,LV,42.6525793,-73.7562317
82,02/11/2016 08:50:49.788895 MST,COHOES,12047,ALBANY,Albany,LV-1600.2400,L,LV,42.6525793,-73.7562317
83,02/11/2016 08:50:49.788895 MST,COHOES,12047,ALBANY,Albany,LV-1600.2400,L,LV,42.6525793,-73.7562317
84,02/11/2016 08:50:49.788895 MST,COHOES,12047,ALBANY,Albany,LV-1600.2400,L,LV,42.6525793,-73.7562317
85,02/22/2016 09:10:47.450393 MST,LATHAM,12110,ALBANY,Albany,BH-0500,B,BH,42.6525793,-73.7562317
86,02/22/2016 09:10:47.450393 MST,LATHAM,12110,ALBANY,Albany,BH-0500,B,BH,42.6525793,-73.7562317
87,06/23/2016 09:30:10.553759 MDT,ALBANY,12209,ALBANY,Albany,DD-1500.9650,D,DD,42.6525793,-73.7562317
88,06/23/2016 09:30:10.553759 MDT,ALBANY,12209,ALBANY,Albany,DD-1500.9650,D,DD,42.6525793,-73.7562317
89,06/23/2016 09:30:10.553759 MDT,ALBANY,12209,ALBANY,Albany,BV-8900.9120,B,BV,42.6525793,-73.7562317
90,06/23/2016 09:30:10.553759 MDT,ALBANY,12209,ALBANY,Albany,BV-8900.9120,B,BV,42.6525793,-73.7562317
91,02/19/2016 15:04:04.62725 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
92,02/22/2016 09:35:27.158701 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
93,02/22/2016 09:39:54.534742 MST,ALBANY,12206,ALBANY,Albany,ND-3500.3700,N,ND,42.6525793,-73.7562317
94,02/22/2016 10:30:25.135993 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
95,02/22/2016 10:45:43.377333 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
96,02/22/2016 11:01:27.097078 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
97,02/17/2016 07:22:20.893768 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
98,02/17/2016 08:06:07.220214 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
99,02/17/2016 07:31:00.691894 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
100,02/17/2016 07:40:53.010335 MST,DELMAR,12054,ALBANY,Albany,,,,42.6525793,-73.7562317
101,02/17/2016 09:17:00.46781 MST,ALBANY,12203,ALBANY,Albany,ND-1500,N,ND,42.6525793,-73.7562317
102,02/22/2016 11:30:06.898494 MST,ALBANY,12204,ALBANY,Albany,,,,42.6525793,-73.7562317
103,02/17/2016 11:15:19.777225 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
104,02/17/2016 12:27:47.652406 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
105,02/17/2016 12:34:02.119346 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
106,02/23/2016 09:54:50.364972 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
107,02/08/2016 08:17:19.76042 MST,ALBANY,12203,ALBANY,Albany,TI-1800.3000-200,T,TI,42.6525793,-73.7562317
108,02/08/2016 08:17:19.76042 MST,ALBANY,12203,ALBANY,Albany,TI-1800.3000-200,T,TI,42.6525793,-73.7562317
109,02/08/2016 08:17:19.76042 MST,ALBANY,12203,ALBANY,Albany,BM-3000.2000-250,B,BM,42.6525793,-73.7562317
110,02/08/2016 08:17:19.76042 MST,ALBANY,12203,ALBANY,Albany,BM-3000.2000-250,B,BM,42.6525793,-73.7562317
111,03/10/2016 14:51:05.004412 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
112,02/24/2016 11:24:01.371927 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
113,02/24/2016 11:27:51.879531 MST,ALBANY,12210,ALBANY,Albany,BH-1800.1500-100,B,BH,42.6525793,-73.7562317
114,02/24/2016 11:35:41.779793 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
115,02/24/2016 12:05:57.037161 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
116,02/24/2016 12:52:19.839564 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
117,03/02/2016 08:09:49.723269 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
118,03/02/2016 07:40:50.060881 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
119,02/24/2016 14:28:04.590363 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
120,03/02/2016 08:21:08.027734 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
121,03/02/2016 10:01:25.570467 MST,ALBANY,12206,ALBANY,Albany,YF-9000.0100,Y,YF,42.6525793,-73.7562317
122,02/25/2016 09:51:33.420697 MST,ALBANY,12203,ALBANY,Albany,RP-1500.1400-800,R,RP,42.6525793,-73.7562317
123,02/25/2016 11:50:48.47779 MST,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
124,03/08/2016 13:31:54.124519 MST,WATERVLIET,12189,ALBANY,Albany,FT-4800,F,FT,42.6525793,-73.7562317
125,03/08/2016 13:31:54.124519 MST,WATERVLIET,12189,ALBANY,Albany,FT-4800,F,FT,42.6525793,-73.7562317
126,03/07/2016 08:20:32.735929 MST,ALBANY,12205,ALBANY,Albany,DF-8000.6600,D,DF,42.6525793,-73.7562317
127,03/07/2016 09:26:24.458114 MST,SLINGERLANDS,12159,ALBANY,Albany,,,,42.6525793,-73.7562317
128,03/07/2016 09:26:24.458114 MST,SLINGERLANDS,12159,ALBANY,Albany,,,,42.6525793,-73.7562317
129,03/07/2016 09:41:36.078577 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
130,03/03/2016 09:58:54.08307 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
131,03/09/2016 07:19:17.418435 MST,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
132,11/22/2016 13:18:38.440804 MST,ALBANY,12202,ALBANY,Albany,PH-2950.3200,P,PH,42.6525793,-73.7562317
133,11/22/2016 13:18:38.440804 MST,ALBANY,12202,ALBANY,Albany,PH-2950.3200,P,PH,42.6525793,-73.7562317
134,03/09/2016 08:38:52.559383 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
135,06/27/2016 08:27:37.923681 MDT,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
136,03/07/2016 14:30:21.689888 MST,ALBANY,12205,ALBANY,Albany,,,,42.6525793,-73.7562317
137,11/22/2016 10:57:24.02967 MST,GREEN ISLAND,12183,ALBANY,Albany,PH-2950.8500-870,P,PH,42.6525793,-73.7562317
138,03/01/2016 08:14:18.793566 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
139,03/01/2016 08:57:41.853116 MST,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
140,03/09/2016 10:14:20.313064 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
141,03/09/2016 10:27:50.705377 MST,ALBANY,12201,ALBANY,Albany,,,,42.6525793,-73.7562317
142,03/01/2016 11:50:28.037861 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
143,02/23/2016 13:27:34.409553 MST,ALBANY,12206,ALBANY,Albany,FT-3000.1750,F,FT,42.6525793,-73.7562317
144,02/23/2016 13:27:34.409553 MST,ALBANY,12206,ALBANY,Albany,FT-3000.1750,F,FT,42.6525793,-73.7562317
145,02/23/2016 13:27:34.409553 MST,ALBANY,12206,ALBANY,Albany,BH-3900.3050-440,B,BH,42.6525793,-73.7562317
146,02/23/2016 13:27:34.409553 MST,ALBANY,12206,ALBANY,Albany,BH-3900.3050-440,B,BH,42.6525793,-73.7562317
147,02/23/2016 14:05:36.425954 MST,ALTAMONT,12009,ALBANY,Albany,,,,42.6525793,-73.7562317
148,02/23/2016 14:44:08.673602 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
149,03/01/2016 13:53:21.997419 MST,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
150,03/01/2016 15:03:55.539604 MST,LATHAM,12110,ALBANY,Albany,,,,42.6525793,-73.7562317
151,02/24/2016 08:00:41.999126 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
152,03/08/2016 07:48:41.859789 MST,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
153,02/24/2016 09:25:25.236767 MST,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
154,03/21/2016 07:38:04.73767 MDT,CLARKSVILLE,12041,ALBANY,Albany,BV-8900.9300-300,B,BV,42.6525793,-73.7562317
155,03/21/2016 10:01:02.561663 MDT,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
156,03/13/2016 09:48:02.434692 MDT,ALBANY,12205,ALBANY,Albany,LH-2600.6500,L,LH,42.6525793,-73.7562317
157,03/13/2016 09:48:02.434692 MDT,ALBANY,12205,ALBANY,Albany,LH-2600.6500,L,LH,42.6525793,-73.7562317
158,03/13/2016 09:48:02.434692 MDT,ALBANY,12205,ALBANY,Albany,LH-2600.6500,L,LH,42.6525793,-73.7562317
159,03/13/2016 09:48:02.434692 MDT,ALBANY,12205,ALBANY,Albany,RX-8450.1150,R,RX,42.6525793,-73.7562317
160,03/13/2016 09:48:02.434692 MDT,ALBANY,12205,ALBANY,Albany,RX-8450.1150,R,RX,42.6525793,-73.7562317
161,03/13/2016 09:48:02.434692 MDT,ALBANY,12205,ALBANY,Albany,RX-8450.1150,R,RX,42.6525793,-73.7562317
162,03/13/2016 10:28:32.573799 MDT,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
163,03/28/2016 10:23:02.64626 MDT,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
164,03/14/2016 07:27:18.693719 MDT,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
165,03/25/2016 14:04:14.457922 MDT,ALBANY,12205,ALBANY,Albany,,,,42.6525793,-73.7562317
166,03/25/2016 14:11:09.646336 MDT,ALBANY,12202,ALBANY,Albany,YJ-8750,Y,YJ,42.6525793,-73.7562317
167,03/25/2016 14:11:09.646336 MDT,ALBANY,12202,ALBANY,Albany,YJ-8750,Y,YJ,42.6525793,-73.7562317
168,03/25/2016 14:11:09.646336 MDT,ALBANY,12202,ALBANY,Albany,YJ-8750,Y,YJ,42.6525793,-73.7562317
169,03/25/2016 14:11:09.646336 MDT,ALBANY,12202,ALBANY,Albany,YO-3000.5000-300,Y,YO,42.6525793,-73.7562317
170,03/25/2016 14:11:09.646336 MDT,ALBANY,12202,ALBANY,Albany,YO-3000.5000-300,Y,YO,42.6525793,-73.7562317
171,03/25/2016 14:11:09.646336 MDT,ALBANY,12202,ALBANY,Albany,YO-3000.5000-300,Y,YO,42.6525793,-73.7562317
172,03/14/2016 11:53:34.97733 MDT,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
173,03/14/2016 12:09:26.647423 MDT,COHOES,12047,ALBANY,Albany,TI-1800.3000-200,T,TI,42.6525793,-73.7562317
174,03/14/2016 12:09:26.647423 MDT,COHOES,12047,ALBANY,Albany,TI-1800.3000-200,T,TI,42.6525793,-73.7562317
175,03/14/2016 12:09:26.647423 MDT,COHOES,12047,ALBANY,Albany,BM-3000.2000-250,B,BM,42.6525793,-73.7562317
176,03/14/2016 12:09:26.647423 MDT,COHOES,12047,ALBANY,Albany,BM-3000.2000-250,B,BM,42.6525793,-73.7562317
177,03/14/2016 12:51:52.306436 MDT,ALBANY,12206,ALBANY,Albany,TI-1800.3000-200,T,TI,42.6525793,-73.7562317
178,03/14/2016 12:51:52.306436 MDT,ALBANY,12206,ALBANY,Albany,TI-1800.3000-200,T,TI,42.6525793,-73.7562317
179,03/14/2016 12:51:52.306436 MDT,ALBANY,12206,ALBANY,Albany,TI-1800.3000-200,T,TI,42.6525793,-73.7562317
180,03/14/2016 12:51:52.306436 MDT,ALBANY,12206,ALBANY,Albany,BM-3000.2000-250,B,BM,42.6525793,-73.7562317
181,03/14/2016 12:51:52.306436 MDT,ALBANY,12206,ALBANY,Albany,BM-3000.2000-250,B,BM,42.6525793,-73.7562317
182,03/14/2016 12:51:52.306436 MDT,ALBANY,12206,ALBANY,Albany,BM-3000.2000-250,B,BM,42.6525793,-73.7562317
183,03/15/2016 07:21:54.238327 MDT,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
184,03/15/2016 08:04:25.493708 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
185,03/15/2016 08:13:11.948813 MDT,ALBANY,12202,ALBANY,Albany,TE-1000.0700,T,TE,42.6525793,-73.7562317
186,03/15/2016 09:01:23.762411 MDT,COHOES,12047,ALBANY,Albany,,,,42.6525793,-73.7562317
187,03/15/2016 10:28:35.444714 MDT,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
188,03/15/2016 12:55:59.646224 MDT,SELKIRK,12158,ALBANY,Albany,,,,42.6525793,-73.7562317
189,03/15/2016 13:25:54.939104 MDT,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
190,03/15/2016 14:04:25.580739 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
191,03/15/2016 13:55:38.651845 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
192,03/16/2016 07:17:57.092254 MDT,ALBANY,12205,ALBANY,Albany,,,,42.6525793,-73.7562317
193,03/16/2016 07:56:40.35213 MDT,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
194,03/22/2016 07:35:29.296667 MDT,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
195,03/22/2016 09:34:30.076947 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
196,03/16/2016 11:11:15.161521 MDT,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
197,03/22/2016 10:25:03.841969 MDT,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
198,03/23/2016 08:13:24.687963 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
199,03/28/2016 09:19:01.964354 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
200,03/25/2016 10:16:40.46197 MDT,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
201,03/11/2016 09:30:59.97714 MST,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
202,11/23/2016 09:17:23.708663 MST,ALBANY,12206,ALBANY,Albany,TI-1800.3000,T,TI,42.6525793,-73.7562317
203,11/23/2016 09:17:23.708663 MST,ALBANY,12206,ALBANY,Albany,TI-1800.3000,T,TI,42.6525793,-73.7562317
204,11/23/2016 09:17:23.708663 MST,ALBANY,12206,ALBANY,Albany,TI-1800.1500,T,TI,42.6525793,-73.7562317
205,11/23/2016 09:17:23.708663 MST,ALBANY,12206,ALBANY,Albany,TI-1800.1500,T,TI,42.6525793,-73.7562317
206,03/11/2016 13:19:55.099528 MST,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
207,04/11/2016 14:40:38.368852 MDT,ALBANY,12209,ALBANY,Albany,FT-4500.4600,F,FT,42.6525793,-73.7562317
208,04/11/2016 14:40:38.368852 MDT,ALBANY,12209,ALBANY,Albany,FT-4500.4600,F,FT,42.6525793,-73.7562317
209,04/11/2016 11:28:38.74698 MDT,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
210,04/07/2016 07:11:00.982467 MDT,ALBANY,12203,ALBANY,Albany,,,,42.6525793,-73.7562317
211,03/29/2016 14:57:28.563011 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
212,03/29/2016 15:11:46.357148 MDT,ALBANY,12209,ALBANY,Albany,,,,42.6525793,-73.7562317
213,03/30/2016 08:01:21.904876 MDT,ALBANY,12202,ALBANY,Albany,,,,42.6525793,-73.7562317
214,03/31/2016 07:06:03.437005 MDT,ALBANY,12208,ALBANY,Albany,FT-3600.1500,F,FT,42.6525793,-73.7562317
215,03/30/2016 08:03:50.329763 MDT,ALBANY,12211,ALBANY,Albany,,,,42.6525793,-73.7562317
216,03/31/2016 07:35:45.883714 MDT,ALBANY,12210,ALBANY,Albany,,,,42.6525793,-73.7562317
217,03/30/2016 11:13:30.134615 MDT,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
218,04/05/2016 11:37:37.800714 MDT,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
219,03/30/2016 11:46:09.539645 MDT,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
220,04/07/2016 12:17:30.222295 MDT,ALBANY,12205,ALBANY,Albany,LH-0600.5000-970,L,LH,42.6525793,-73.7562317
221,04/07/2016 12:17:30.222295 MDT,ALBANY,12205,ALBANY,Albany,LH-0600.5000-970,L,LH,42.6525793,-73.7562317
222,03/30/2016 12:35:24.104691 MDT,COHOES,12047,ALBANY,Albany,BD-1800.2000,B,BD,42.6525793,-73.7562317
223,03/30/2016 12:35:24.104691 MDT,COHOES,12047,ALBANY,Albany,BD-1800.2000,B,BD,42.6525793,-73.7562317
224,03/30/2016 12:35:24.104691 MDT,COHOES,12047,ALBANY,Albany,BD-1800.2000,B,BD,42.6525793,-73.7562317
225,06/29/2016 14:18:41.601246 MDT,ALBANY,12206,ALBANY,Albany,,,,42.6525793,-73.7562317
226,06/29/2016 14:05:26.569119 MDT,ALBANY,12206,ALBANY,Albany,TI-1800.2000,T,TI,42.6525793,-73.7562317
227,04/05/2016 12:06:11.779965 MDT,ALBANY,12208,ALBANY,Albany,,,,42.6525793,-73.7562317
