,Unnamed: 0,Client: Create Date/Time,Client's City,zipcode,county,Client's Location,Presenting Needs: Taxonomy Code,category_code,category_sub,latitude,longitude
46,304,02/02/2018 11:51:42.140694 MST,ALBANY,12202,ALBANY,Albany,BH-3800.7000,B,BH,42.640129,-73.76061
47,309,01/29/2018 17:09:40.553439 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
48,314,01/29/2018 14:51:14.928822 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
49,328,01/24/2018 13:03:43.57397 MST,ALBANY,12202,ALBANY,Albany,BM-3000.2000-250,B,BM,42.640129,-73.76061
50,329,01/24/2018 13:03:43.57397 MST,ALBANY,12202,ALBANY,Albany,BM-3000.2000-250,B,BM,42.640129,-73.76061
51,330,01/24/2018 13:03:43.57397 MST,ALBANY,12202,ALBANY,Albany,TI-1800.3000-200,T,TI,42.640129,-73.76061
52,331,01/24/2018 13:03:43.57397 MST,ALBANY,12202,ALBANY,Albany,TI-1800.3000-200,T,TI,42.640129,-73.76061
53,350,01/19/2018 13:49:55.798953 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
54,354,01/10/2018 15:30:44.068876 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
55,366,01/04/2018 17:44:54.496215 MST,ALBANY,12202,ALBANY,Albany,FL-6500,F,FL,42.640129,-73.76061
56,372,01/16/2018 09:32:18.284319 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
57,375,01/16/2018 09:00:34.177295 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
58,376,01/16/2018 08:13:07.762787 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
59,390,02/20/2018 09:53:36.211968 MST,ALBANY,12202,ALBANY,Not Applicable,,,,42.640129,-73.76061
60,405,03/08/2018 10:25:36.288054 MST,ALBANY,12202,ALBANY,Albany,DT-10318,D,DT,42.640129,-73.76061
61,408,03/07/2018 13:51:23.406552 MST,ALBANY,12202,ALBANY,Albany,DT-10321,D,DT,42.640129,-73.76061
62,412,03/07/2018 07:32:19.59362 MST,ALBANY,12202,ALBANY,Albany,DT-10325,D,DT,42.640129,-73.76061
63,424,03/06/2018 08:09:42.136549 MST,ALBANY,12202,ALBANY,Albany,DT-10337,D,DT,42.640129,-73.76061
64,450,02/10/2018 10:35:19.631898 MST,ALBANY,12202,ALBANY,Albany,DT-10363,D,DT,42.640129,-73.76061
65,455,02/10/2018 07:39:37.614754 MST,ALBANY,12202,ALBANY,Albany,DT-10369,D,DT,42.640129,-73.76061
66,458,01/26/2018 12:28:53.733192 MST,ALBANY,12202,ALBANY,Albany,DT-10372,D,DT,42.640129,-73.76061
67,461,01/26/2018 08:31:51.510834 MST,ALBANY,12202,ALBANY,Albany,DT-10375,D,DT,42.640129,-73.76061
68,464,01/26/2018 07:49:23.685725 MST,ALBANY,12202,ALBANY,Albany,DT-10378,D,DT,42.640129,-73.76061
69,465,01/24/2018 11:49:36.394978 MST,ALBANY,12202,ALBANY,Albany,DT-10379,D,DT,42.640129,-73.76061
70,486,01/24/2018 09:50:41.088152 MST,ALBANY,12202,ALBANY,Albany,DT-10400,D,DT,42.640129,-73.76061
71,492,01/17/2018 12:05:23.591372 MST,ALBANY,12202,ALBANY,Albany,DT-10406,D,DT,42.640129,-73.76061
72,500,01/12/2018 10:00:38.321498 MST,ALBANY,12202,ALBANY,Albany,DT-10414,D,DT,42.640129,-73.76061
73,514,01/19/2018 07:56:10.965292 MST,ALBANY,12202,ALBANY,Albany,DT-10428,D,DT,42.640129,-73.76061
74,518,01/18/2018 12:10:00.376329 MST,ALBANY,12202,ALBANY,Albany,DT-10432,D,DT,42.640129,-73.76061
75,527,05/31/2018 07:42:44.622892 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
76,556,05/09/2018 10:28:15.586547 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
77,557,05/09/2018 08:37:21.888408 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
78,565,05/02/2018 09:57:53.27866 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
79,566,05/01/2018 15:53:39.091962 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
80,584,04/26/2018 11:54:23.444422 MDT,ALBANY,12202,ALBANY,Albany,YL-3500.9500,Y,YL,42.640129,-73.76061
81,585,04/26/2018 11:54:23.444422 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
82,610,04/17/2018 13:41:46.108973 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
83,613,04/17/2018 12:56:27.759814 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
84,614,04/17/2018 12:56:27.759814 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
85,627,05/23/2018 13:49:15.976462 MDT,ALBANY,12202,ALBANY,Albany,BH-3800.7000,B,BH,42.640129,-73.76061
86,628,05/23/2018 13:49:15.976462 MDT,ALBANY,12202,ALBANY,Albany,BH-3800.7000,B,BH,42.640129,-73.76061
87,668,04/26/2018 07:53:00.167595 MDT,ALBANY,12202,ALBANY,Albany,TE-8920.6600,T,TE,42.640129,-73.76061
88,679,04/10/2018 07:47:02.684667 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
89,684,04/09/2018 10:54:28.417743 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
90,689,04/09/2018 07:45:07.018454 MDT,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
91,703,04/06/2018 09:22:52.668486 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
92,716,04/03/2018 14:48:50.637762 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
93,743,03/29/2018 07:59:24.811534 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
94,745,03/29/2018 07:15:28.875104 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
95,747,03/28/2018 12:27:06.892837 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
96,749,03/28/2018 11:35:46.79975 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
97,755,03/28/2018 08:24:50.478931 MDT,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
98,757,03/27/2018 14:02:36.637489 MDT,ALBANY,12202,ALBANY,Albany,YB-8000,Y,YB,42.640129,-73.76061
99,758,03/27/2018 14:02:36.637489 MDT,ALBANY,12202,ALBANY,Albany,YB-8000,Y,YB,42.640129,-73.76061
100,759,03/27/2018 14:02:36.637489 MDT,ALBANY,12202,ALBANY,Albany,PH-3300.2750,P,PH,42.640129,-73.76061
101,760,03/27/2018 14:02:36.637489 MDT,ALBANY,12202,ALBANY,Albany,PH-3300.2750,P,PH,42.640129,-73.76061
102,762,04/03/2018 16:21:59.411379 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
103,777,03/20/2018 08:15:47.248175 MDT,ALBANY,12202,ALBANY,Albany,BM-3000.2000-250,B,BM,42.640129,-73.76061
104,780,03/29/2018 09:27:00.982447 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
105,781,03/29/2018 08:57:26.317377 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
106,794,03/23/2018 13:43:35.132851 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
107,795,03/23/2018 12:06:57.482818 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
108,796,03/23/2018 11:56:50.312004 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
109,820,03/15/2018 13:42:00.886463 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
110,841,02/28/2018 12:45:30.329793 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
111,842,02/28/2018 12:45:30.329793 MST,ALBANY,12202,ALBANY,Albany,FT-4500.1800,F,FT,42.640129,-73.76061
112,843,02/28/2018 12:45:30.329793 MST,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
113,851,02/28/2018 09:18:14.618613 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
114,854,03/15/2018 10:59:47.631574 MDT,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
115,870,02/21/2018 11:20:56.029391 MST,ALBANY,12202,ALBANY,Albany,BH-3800.7000,B,BH,42.640129,-73.76061
116,889,02/26/2018 07:51:22.025781 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
117,890,02/26/2018 07:42:39.245774 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
118,913,02/14/2018 07:20:55.450612 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
119,928,02/11/2018 07:04:16.647466 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
120,935,02/06/2018 10:53:26.097613 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
121,937,02/04/2018 11:46:49.079747 MST,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
122,955,02/08/2018 09:45:33.321805 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
123,967,01/31/2018 16:45:56.242881 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
124,973,01/31/2018 12:14:48.157038 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
125,974,01/31/2018 11:09:20.6836 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
126,977,01/31/2018 10:18:28.163939 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
127,979,01/31/2018 09:56:08.263573 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
128,995,01/29/2018 11:23:44.737798 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
129,999,01/28/2018 14:00:58.438442 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
130,1000,01/28/2018 13:46:45.452544 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
131,1002,01/28/2018 10:11:01.783605 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
132,1020,01/26/2018 09:51:03.780002 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
133,1023,01/26/2018 08:41:07.643974 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
134,1025,01/26/2018 08:16:33.031104 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
135,1027,01/30/2018 14:21:54.531225 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
136,1029,01/30/2018 13:44:11.452677 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
137,1032,01/30/2018 13:06:34.642839 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
138,1038,01/24/2018 15:31:02.864317 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
139,1055,01/21/2018 15:01:19.562173 MST,ALBANY,12202,ALBANY,Albany,BH-3800.7000,B,BH,42.640129,-73.76061
140,1066,01/24/2018 09:47:55.036905 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
141,1133,01/15/2018 11:04:08.342642 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
142,1154,01/05/2018 07:03:04.537141 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
143,1163,01/09/2018 08:07:31.554469 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
144,1184,05/31/2018 12:54:43.017861 MDT,ALBANY,12202,ALBANY,Albany,DT-8400,D,DT,42.640129,-73.76061
145,1185,05/31/2018 12:54:43.017861 MDT,ALBANY,12202,ALBANY,Albany,DT-8400,D,DT,42.640129,-73.76061
146,1186,05/31/2018 12:54:43.017861 MDT,ALBANY,12202,ALBANY,Albany,YZ-8450,Y,YZ,42.640129,-73.76061
147,1187,05/31/2018 12:54:43.017861 MDT,ALBANY,12202,ALBANY,Albany,YZ-8450,Y,YZ,42.640129,-73.76061
148,1207,05/02/2018 06:46:07.858178 MDT,ALBANY,12202,ALBANY,Albany,BV-8900.9300-250,B,BV,42.640129,-73.76061
149,1208,05/02/2018 06:46:07.858178 MDT,ALBANY,12202,ALBANY,Albany,BV-8900.9300-250,B,BV,42.640129,-73.76061
150,1224,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
151,1225,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
152,1226,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
153,1227,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
154,1228,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
155,1229,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
156,1230,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
157,1231,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
158,1232,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BD-1800.2000,B,BD,42.640129,-73.76061
159,1233,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
160,1234,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
161,1235,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
162,1236,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
163,1237,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
164,1238,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
165,1239,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
166,1240,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
167,1241,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,ND-3500.3600,N,ND,42.640129,-73.76061
168,1242,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
169,1243,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
170,1244,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
171,1245,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
172,1246,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
173,1247,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
174,1248,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
175,1249,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
176,1250,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,BH-3900.3100,B,BH,42.640129,-73.76061
177,1251,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
178,1252,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
179,1253,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
180,1254,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
181,1255,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
182,1256,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
183,1257,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
184,1258,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
185,1259,04/26/2018 13:19:20.253351 MDT,ALBANY,12202,ALBANY,Albany,NL-6000.2000,N,NL,42.640129,-73.76061
186,1284,04/15/2018 07:11:16.838889 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
187,1302,04/11/2018 07:22:27.354397 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
188,1303,04/11/2018 07:17:08.547311 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
189,1316,04/03/2018 10:07:38.600075 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
190,1324,04/02/2018 14:32:04.234192 MDT,ALBANY,12202,ALBANY,Albany,RP-1500.3300,R,RP,42.640129,-73.76061
191,1334,03/29/2018 15:34:33.998611 MDT,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
192,1337,03/28/2018 07:48:37.212451 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
193,1338,03/27/2018 14:55:24.848836 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
194,1341,04/04/2018 11:28:22.831039 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
195,1344,04/04/2018 09:37:08.150899 MDT,ALBANY,12202,ALBANY,Albany,RX-8450.7900,R,RX,42.640129,-73.76061
196,1345,04/04/2018 09:24:25.290861 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
197,1379,03/24/2018 07:29:41.234011 MDT,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
198,1387,03/23/2018 12:07:18.386677 MDT,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
199,1422,03/16/2018 16:35:11.949624 MDT,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
200,1446,03/12/2018 09:40:49.160891 MDT,ALBANY,12202,ALBANY,Albany,TB-1100.6400,T,TB,42.640129,-73.76061
201,1448,03/01/2018 07:53:20.008069 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
202,1465,03/15/2018 08:02:29.708852 MDT,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
203,1491,02/16/2018 13:44:02.517642 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
204,1496,02/15/2018 10:01:06.915539 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
205,1512,02/14/2018 08:51:46.47778 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
206,1544,02/01/2018 10:43:37.31847 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
207,1554,01/31/2018 14:37:46.136783 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
208,1572,02/01/2018 14:21:32.179722 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
209,1586,01/22/2018 13:35:59.710103 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
210,1601,01/22/2018 07:10:14.585496 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
211,1604,01/18/2018 10:24:54.897726 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
212,1614,01/24/2018 06:52:08.838419 MST,ALBANY,12202,ALBANY,Albany,BH-3800.7000,B,BH,42.640129,-73.76061
213,1619,01/17/2018 09:51:31.47215 MST,ALBANY,12202,ALBANY,Albany,DT-8800,D,DT,42.640129,-73.76061
214,1630,01/10/2018 10:06:22.14388 MST,ALBANY,12202,ALBANY,Albany,,,,42.640129,-73.76061
215,1643,01/08/2018 09:43:08.31652 MST,ALBANY,12202,ALBANY,Albany,BH-3800.7000,B,BH,42.640129,-73.76061
216,1688,01/22/2018 07:02:25.960357 MST,ALBANY,12202,ALBANY,Not Applicable,,,,42.640129,-73.76061
217,1689,03/19/2018 13:08:05.010722 MDT,ALBANY,12202,ALBANY,Not Applicable,,,,42.640129,-73.76061
218,1698,03/07/2018 07:19:31.292934 MST,ALBANY,12202,ALBANY,Albany,DT-8400,D,DT,42.640129,-73.76061
